XCoord,YCoord,START_NODE,END_NODE,EDGE
-121.07478900,38.90028400,18429,18384,9215
-121.07478900,38.90028400,18429,18422,9216
-121.07478900,38.90028400,18429,18422,9217
-121.07478900,38.90028400,18429,18472,9236
-121.07478900,38.90028400,18429,18472,9237
-121.07478900,38.90028400,18429,18657,9329
-123.69145300,38.90377800,18436,18258,9218
-123.69145300,38.90377800,18436,18258,9219
-123.69145300,38.90377800,18436,18448,9224
-120.81817400,38.83794300,18439,18440,9220
-120.81817400,38.83794300,18439,18440,9221
-120.84242900,38.90672800,18440,18439,9220
-120.84242900,38.90672800,18440,18439,9221
-122.61232600,38.91014300,18444,18244,9222
-122.61232600,38.91014300,18444,18482,9241
-122.61232600,38.91014300,18444,18487,9244
-120.92430900,38.91041800,18446,18400,9223
-123.69237800,38.91162300,18448,18436,9224
-123.69237800,38.91162300,18448,18458,9229
-123.69237800,38.91162300,18448,18458,9230
-120.92417500,38.91050000,18449,18450,9225
-120.92417500,38.91050000,18449,18450,9226
-120.84249100,38.90674900,18450,18449,9225
-120.84249100,38.90674900,18450,18449,9226
-120.00459200,38.91347500,18454,18334,9227
-120.00459200,38.91347500,18454,18334,9228
-120.00459200,38.91347500,18454,18492,9246
-120.00459200,38.91347500,18454,18596,9298
-123.70101000,38.91433700,18458,18448,9229
-123.70101000,38.91433700,18458,18448,9230
-123.70101000,38.91433700,18458,18668,9334
-123.05789600,38.91665500,18463,18420,9232
-123.05789600,38.91665500,18463,18420,9233
-123.05789600,38.91665500,18463,18366,9234
-123.05789600,38.91665500,18463,18366,9235
-123.05789600,38.91665500,18463,18502,9251
-121.08526100,38.92567900,18472,18429,9236
-121.08526100,38.92567900,18472,18429,9237
-121.08526100,38.92567900,18472,18475,9238
-121.08526100,38.92567900,18472,18475,9239
-121.08526100,38.92567900,18472,18475,9240
-121.08658500,38.92730100,18475,18472,9238
-121.08658500,38.92730100,18475,18472,9239
-121.08658500,38.92730100,18475,18472,9240
-121.08658500,38.92730100,18475,18549,9275
-122.74149100,38.92968900,18482,18444,9241
-122.74149100,38.92968900,18482,18484,9243
-122.74149100,38.92968900,18482,18498,9249
-122.74149100,38.92968900,18482,18498,9250
-122.79220400,38.94260400,18484,18250,9242
-122.79220400,38.94260400,18484,18482,9243
-122.79220400,38.94260400,18484,18565,9284
-122.79220400,38.94260400,18484,18565,9285
-122.62292700,38.95354400,18487,18444,9244
-122.62292700,38.95354400,18487,18489,9245
-122.62292700,38.95354400,18487,18536,9268
-122.61223600,38.91014200,18489,18487,9245
-119.94204200,38.95922400,18492,18454,9246
-121.59165600,38.90604100,18493,18494,9247
-121.60673100,38.96501600,18494,18493,9247
-121.60673100,38.96501600,18494,18496,9248
-121.60673100,38.96501600,18494,18286,9267
-121.60671100,38.96534200,18496,18494,9248
-121.60671100,38.96534200,18496,18532,9266
-121.60671100,38.96534200,18496,18546,9273
-122.73789800,38.96686200,18498,18482,9249
-122.73789800,38.96686200,18498,18482,9250
-123.11659000,38.97124200,18502,18463,9251
-123.11659000,38.97124200,18502,18504,9252
-123.11659000,38.97124200,18502,18504,9253
-123.11659000,38.97124200,18502,18620,9310
-123.10213200,38.97367400,18504,18502,9252
-123.10213200,38.97367400,18504,18502,9253
-123.10213200,38.97367400,18504,18508,9254
-123.09915800,38.97716100,18508,18504,9254
-123.09915800,38.97716100,18508,18509,9255
-123.09915800,38.97716100,18508,18512,9256
-123.09915800,38.97716100,18508,18512,9257
-123.09861500,38.97726300,18509,18508,9255
-123.09861500,38.97726300,18509,18516,9258
-123.09861500,38.97726300,18509,18516,9259
-123.09861500,38.97726300,18509,18523,9262
-123.09861500,38.97726300,18509,18523,9263
-123.09899900,38.97732900,18512,18508,9256
-123.09899900,38.97732900,18512,18508,9257
-123.09884800,38.97752200,18516,18509,9258
-123.09884800,38.97752200,18516,18509,9259
-121.38773100,38.98901400,18520,18393,9260
-121.38773100,38.98901400,18520,18415,9261
-121.38773100,38.98901400,18520,18530,9265
-122.98666300,38.98889800,18523,18509,9262
-122.98666300,38.98889800,18523,18509,9263
-122.98666300,38.98889800,18523,18565,9283
-123.35839000,38.99914400,18528,18291,9264
-123.35839000,38.99914400,18528,18548,9274
-123.35839000,38.99914400,18528,18644,9322
-121.40657800,38.99990800,18530,18520,9265
-121.40657800,38.99990800,18530,18598,9299
-121.61045700,39.00299700,18532,18496,9266
-122.61337300,39.00801300,18536,18487,9268
-122.61337300,39.00801300,18536,18537,9269
-122.61337300,39.00801300,18536,18539,9271
-122.61521800,39.00867200,18537,18536,9269
-122.61521800,39.00867200,18537,18539,9270
-122.61521800,39.00867200,18537,18581,9293
-122.61376200,39.00883900,18539,18537,9270
-122.61376200,39.00883900,18539,18536,9271
-122.61376200,39.00883900,18539,18552,9290
-121.54498500,39.01068200,18543,18544,9272
-121.54449000,39.01070400,18544,18543,9272
-121.63469700,39.01112000,18546,18496,9273
-123.37048500,39.01123100,18548,18528,9274
-123.37048500,39.01123100,18548,18554,9277
-123.37048500,39.01123100,18548,18554,9278
-121.10424700,39.01185000,18549,18475,9275
-121.10424700,39.01185000,18549,18772,9386
-122.35865200,39.01320900,18552,18178,9276
-122.35865200,39.01320900,18552,18539,9290
-122.35865200,39.01320900,18552,18756,9378
-123.37276600,39.01405200,18554,18548,9277
-123.37276600,39.01405200,18554,18548,9278
-123.37276600,39.01405200,18554,18564,9282
-121.99669900,38.92550600,18557,18558,9279
-122.05521000,39.01406300,18558,18557,9279
-122.05521000,39.01406300,18558,18560,9280
-122.05521000,39.01406300,18558,18560,9281
-122.05640800,39.01587600,18560,18558,9280
-122.05640800,39.01587600,18560,18558,9281
-122.05640800,39.01587600,18560,18572,9286
-123.37344200,39.01626000,18564,18554,9282
-123.37344200,39.01626000,18564,18576,9288
-123.37344200,39.01626000,18564,18576,9289
-122.91290100,39.01690200,18565,18523,9283
-122.91290100,39.01690200,18565,18484,9284
-122.91290100,39.01690200,18565,18484,9285
-122.91290100,39.01690200,18565,18574,9287
-122.05835500,39.01883400,18572,18560,9286
-122.91711200,39.02325500,18574,18565,9287
-122.91711200,39.02325500,18574,18676,9338
-122.91711200,39.02325500,18574,18676,9339
-123.37905600,39.02349800,18576,18564,9288
-123.37905600,39.02349800,18576,18564,9289
-123.37905600,39.02349800,18576,18588,9294
-122.72426700,39.02372900,18581,18582,9291
-122.72426700,39.02372900,18581,18582,9292
-122.72426700,39.02372900,18581,18537,9293
-122.73065900,39.02591800,18582,18581,9291
-122.73065900,39.02591800,18582,18581,9292
-122.73065900,39.02591800,18582,18634,9317
-123.38446200,39.02867000,18588,18576,9294
-123.38446200,39.02867000,18588,18590,9295
-123.38446200,39.02867000,18588,18590,9296
-123.38656600,39.03069800,18590,18588,9295
-123.38656600,39.03069800,18590,18588,9296
-123.38656600,39.03069800,18590,18594,9297
-123.38949300,39.03348400,18594,18590,9297
-123.38949300,39.03348400,18594,18600,9300
-123.38949300,39.03348400,18594,18600,9301
-120.12063400,39.03507200,18596,18454,9298
-120.12063400,39.03507200,18596,18616,9308
-120.12063400,39.03507200,18596,18616,9309
-121.46668900,39.03728400,18598,18530,9299
-121.46668900,39.03728400,18598,18639,9321
-121.46668900,39.03728400,18598,18650,9326
-123.40540200,39.04330900,18600,18594,9300
-123.40540200,39.04330900,18600,18594,9301
-123.40540200,39.04330900,18600,18604,9302
-123.40540200,39.04330900,18600,18605,9303
-123.40540200,39.04330900,18600,18605,9304
-123.40747300,39.04449800,18604,18600,9302
-123.40747300,39.04449800,18604,18610,9305
-123.40747300,39.04449800,18604,18610,9306
-123.40742300,39.04455000,18605,18600,9303
-123.40742300,39.04455000,18605,18600,9304
-123.40742300,39.04455000,18605,18610,9307
-123.40867400,39.04521700,18610,18604,9305
-123.40867400,39.04521700,18610,18604,9306
-123.40867400,39.04521700,18610,18605,9307
-123.40867400,39.04521700,18610,18778,9390
-120.11766800,39.05218500,18616,18596,9308
-120.11766800,39.05218500,18616,18596,9309
-120.11766800,39.05218500,18616,18622,9311
-123.15882300,39.05658900,18620,18502,9310
-123.15882300,39.05658900,18620,18661,9331
-123.15882300,39.05658900,18620,18682,9341
-120.12057600,39.05836200,18622,18616,9311
-120.12057600,39.05836200,18622,18623,9312
-120.12057600,39.05836200,18622,18625,9313
-120.12481400,39.05982700,18623,18622,9312
-120.12843400,39.06744400,18625,18622,9313
-120.12843400,39.06744400,18625,18628,9314
-120.12870900,39.06767400,18628,18625,9314
-120.12870900,39.06767400,18628,18764,9382
-120.12870900,39.06767400,18628,18764,9383
-121.88995300,39.07200500,18630,18278,9315
-121.88995300,39.07200500,18630,18631,9316
-121.88995300,39.07200500,18630,18746,9373
-121.87886200,39.06970300,18631,18630,9316
-122.79020200,39.08270900,18634,18582,9317
-122.79020200,39.08270900,18634,18636,9318
-122.79020200,39.08270900,18634,18636,9319
-122.79351800,39.08736200,18636,18634,9318
-122.79351800,39.08736200,18636,18634,9319
-122.79351800,39.08736200,18636,18752,9377
-121.54036600,39.09090800,18639,18322,9320
-121.54036600,39.09090800,18639,18598,9321
-121.54036600,39.09090800,18639,18646,9324
-121.54036600,39.09090800,18639,18650,9325
-123.21475800,39.09380700,18644,18528,9322
-123.21475800,39.09380700,18644,18664,9332
-123.21475800,39.09380700,18644,18664,9333
-121.54261800,39.09435300,18646,18352,9323
-121.54261800,39.09435300,18646,18639,9324
-121.54261800,39.09435300,18646,18722,9361
-121.54303100,39.09553400,18650,18639,9325
-121.54303100,39.09553400,18650,18598,9326
-121.54303100,39.09553400,18650,18723,9363
-120.94946500,39.09577900,18653,18422,9327
-120.94946500,39.09577900,18653,18655,9328
-120.94946500,39.09577900,18653,18657,9330
-120.94946500,39.09577900,18653,18952,9477
-120.94860600,39.09558200,18655,18653,9328
-120.94962000,39.09581400,18657,18429,9329
-120.94962000,39.09581400,18657,18653,9330
-120.94962000,39.09581400,18657,18680,9340
-120.94962000,39.09581400,18657,18937,9469
-123.19020200,39.09815800,18661,18620,9331
-123.19020200,39.09815800,18661,18669,9335
-123.19020200,39.09815800,18661,18669,9336
-123.19496500,39.10607200,18664,18644,9332
-123.19496500,39.10607200,18664,18644,9333
-123.71509100,39.12782600,18668,18458,9334
-123.71509100,39.12782600,18668,18690,9345
-123.71509100,39.12782600,18668,18690,9346
-123.19524100,39.12811600,18669,18661,9335
-123.19524100,39.12811600,18669,18661,9336
-123.19524100,39.12811600,18669,18852,9426
-122.13331400,39.12922500,18674,18340,9337
-122.13331400,39.12922500,18674,18686,9343
-122.13331400,39.12922500,18674,18686,9344
-122.90780800,39.12931300,18676,18574,9338
-122.90780800,39.12931300,18676,18574,9339
-122.90780800,39.12931300,18676,18752,9376
-120.95917700,39.13129000,18680,18657,9340
-120.95917700,39.13129000,18680,18818,9409
-123.19556800,39.13594400,18682,18620,9341
-123.19556800,39.13594400,18682,18683,9342
-123.19556800,39.13594400,18682,18871,9437
-123.16610900,39.13316000,18683,18682,9342
-122.13640200,39.13826200,18686,18674,9343
-122.13640200,39.13826200,18686,18674,9344
-122.13640200,39.13826200,18686,18756,9379
-123.72566100,39.14036800,18690,18668,9345
-123.72566100,39.14036800,18690,18668,9346
-123.72566100,39.14036800,18690,18750,9375
-121.63443100,39.14179100,18693,18694,9347
-121.63443100,39.14179100,18693,18696,9349
-121.63443100,39.14179100,18693,18696,9350
-121.63443100,39.14179100,18693,18703,9353
-121.63443100,39.14179100,18693,18718,9359
-121.63456500,39.08715600,18694,18693,9347
-121.63456600,39.08714200,18695,18696,9348
-121.63461000,39.14179300,18696,18695,9348
-121.63461000,39.14179300,18696,18693,9349
-121.63461000,39.14179300,18696,18693,9350
-121.63461000,39.14179300,18696,18702,9351
-121.63461000,39.14179300,18696,18707,9354
-121.63461000,39.14179300,18696,18707,9355
-121.63460900,39.14190500,18702,18696,9351
-121.63460900,39.14190500,18702,18703,9352
-121.63460900,39.14190500,18702,18707,9356
-121.63460900,39.14190500,18702,18792,9396
-121.63442800,39.14190500,18703,18702,9352
-121.63442800,39.14190500,18703,18693,9353
-121.63442800,39.14190500,18703,18719,9360
-121.63442800,39.14190500,18703,18792,9397
-121.72596100,39.14194900,18707,18696,9354
-121.72596100,39.14194900,18707,18696,9355
-121.72596100,39.14194900,18707,18702,9356
-121.72596100,39.14194900,18707,18714,9372
-121.89581700,39.14329800,18713,18714,9357
-121.89581700,39.14329800,18713,18714,9358
-121.89581700,39.14329800,18713,18738,9369
-121.84648500,39.14283500,18714,18713,9357
-121.84648500,39.14283500,18714,18713,9358
-121.84648500,39.14283500,18714,18707,9372
-121.60797600,39.14348900,18718,18693,9359
-121.60797600,39.14348900,18718,18722,9368
-121.60796600,39.14358300,18719,18703,9360
-121.60796600,39.14358300,18719,18723,9370
-121.59126700,39.14464600,18722,18646,9361
-121.59126700,39.14464600,18722,18723,9362
-121.59126700,39.14464600,18722,18718,9368
-121.59112900,39.14465900,18723,18722,9362
-121.59112900,39.14465900,18723,18650,9363
-121.59112900,39.14465900,18723,18728,9364
-121.59112900,39.14465900,18723,18728,9365
-121.59112900,39.14465900,18723,18719,9370
-121.58839100,39.14484700,18728,18723,9364
-121.58839100,39.14484700,18728,18723,9365
-121.58839100,39.14484700,18728,18732,9366
-121.58839100,39.14484700,18728,18732,9367
-121.58668500,39.14532900,18732,18728,9366
-121.58668500,39.14532900,18732,18728,9367
-121.58668500,39.14532900,18732,18742,9371
-121.91769100,39.14566100,18738,18713,9369
-121.91769100,39.14566100,18738,18746,9374
-121.58705400,39.14844100,18742,18732,9371
-121.58705400,39.14844100,18742,18782,9391
-121.58705400,39.14844100,18742,18813,9430
-121.96510300,39.15013700,18746,18630,9373
-121.96510300,39.15013700,18746,18738,9374
-121.96510300,39.15013700,18746,18786,9393
-123.73294900,39.15377200,18750,18690,9375
-123.73294900,39.15377200,18750,18768,9384
-123.73294900,39.15377200,18750,18768,9385
-122.92076800,39.16348700,18752,18676,9376
-122.92076800,39.16348700,18752,18636,9377
-122.92076800,39.16348700,18752,18790,9395
-122.15012500,39.16663800,18756,18552,9378
-122.15012500,39.16663800,18756,18686,9379
-122.15012500,39.16663800,18756,18760,9380
-122.15012500,39.16663800,18756,18996,9498
-122.14985200,39.16675500,18760,18756,9380
-122.14985200,39.16675500,18760,18356,9381
-122.14985200,39.16675500,18760,18784,9392
-122.14985200,39.16675500,18760,19134,9567
-120.14510100,39.16776200,18764,18628,9382
-120.14510100,39.16776200,18764,18628,9383
-120.14510100,39.16776200,18764,18774,9387
-120.14510100,39.16776200,18764,18774,9388
-120.14510100,39.16776200,18764,18862,9439
-120.14510100,39.16776200,18764,18862,9440
-123.74759100,39.17429400,18768,18750,9384
-123.74759100,39.17429400,18768,18750,9385
-123.74759100,39.17429400,18768,18778,9389
-121.05423200,39.19407400,18772,18549,9386
-121.05423200,39.19407400,18772,18800,9400
-121.05423200,39.19407400,18772,18800,9401
-121.05423200,39.19407400,18772,18803,9402
-121.05423200,39.19407400,18772,18803,9403
-120.19856600,39.19658300,18774,18764,9387
-120.19856600,39.19658300,18774,18764,9388
-120.19856600,39.19658300,18774,18788,9394
-123.74660400,39.19749700,18778,18768,9389
-123.74660400,39.19749700,18778,18610,9390
-123.74660400,39.19749700,18778,19016,9508
-121.59491500,39.19813700,18782,18742,9391
-121.59491500,39.19813700,18782,18922,9461
-121.59491500,39.19813700,18782,18922,9462
-122.02301800,39.20240500,18784,18760,9392
-122.02301800,39.20240500,18784,18824,9412
-122.02301800,39.20240500,18784,18824,9413
-122.00458800,39.20354400,18786,18746,9393
-122.00458800,39.20354400,18786,18820,9410
-122.00458800,39.20354400,18786,18820,9411
-120.19944400,39.20480700,18788,18774,9394
-120.19944400,39.20480700,18788,18940,9470
-120.19944400,39.20480700,18788,18940,9471
-123.05929300,39.20597900,18790,18752,9395
-123.05929300,39.20597900,18790,18796,9398
-123.05929300,39.20597900,18790,18796,9399
-121.63729500,39.20721000,18792,18702,9396
-121.63729500,39.20721000,18792,18703,9397
-121.63729500,39.20721000,18792,18930,9465
-123.06299700,39.20905500,18796,18790,9398
-123.06299700,39.20905500,18796,18790,9399
-123.06299700,39.20905500,18796,18900,9450
-121.06802100,39.20952600,18800,18772,9400
-121.06802100,39.20952600,18800,18772,9401
-121.06802100,39.20952600,18800,18803,9404
-121.06802100,39.20952600,18800,18830,9415
-121.06802100,39.20952600,18800,18830,9416
-121.06817100,39.20954400,18803,18772,9402
-121.06817100,39.20954400,18803,18772,9403
-121.06817100,39.20954400,18803,18800,9404
-121.06817100,39.20954400,18803,18809,9405
-121.06817100,39.20954400,18803,18809,9406
-121.06817100,39.20954400,18803,18813,9407
-121.06813900,39.20964800,18809,18803,9405
-121.06813900,39.20964800,18809,18803,9406
-121.06813900,39.20964800,18809,18813,9408
-121.06813900,39.20964800,18809,18837,9419
-121.06813900,39.20964800,18809,18837,9420
-121.07815500,39.20941400,18813,18803,9407
-121.07815500,39.20941400,18813,18809,9408
-121.07815500,39.20941400,18813,18742,9430
-121.04983600,39.21101200,18818,18680,9409
-121.04983600,39.21101200,18818,18830,9417
-121.04983600,39.21101200,18818,18830,9418
-122.00131000,39.21247600,18820,18786,9410
-122.00131000,39.21247600,18820,18786,9411
-122.00131000,39.21247600,18820,18824,9414
-122.01474200,39.21561600,18824,18784,9412
-122.01474200,39.21561600,18824,18784,9413
-122.01474200,39.21561600,18824,18820,9414
-122.01474200,39.21561600,18824,18846,9423
-121.06061600,39.21638600,18830,18800,9415
-121.06061600,39.21638600,18830,18800,9416
-121.06061600,39.21638600,18830,18818,9417
-121.06061600,39.21638600,18830,18818,9418
-121.06061600,39.21638600,18830,18837,9421
-121.06061600,39.21638600,18830,18837,9422
-121.06061600,39.21638600,18830,18908,9454
-121.06061600,39.21638600,18830,18908,9455
-121.06087500,39.21641100,18837,18809,9419
-121.06087500,39.21641100,18837,18809,9420
-121.06087500,39.21641100,18837,18830,9421
-121.06087500,39.21641100,18837,18830,9422
-121.06087500,39.21641100,18837,18911,9456
-121.06087500,39.21641100,18837,18911,9457
-122.01853000,39.21664600,18846,18824,9423
